,index,Test Number,CAS Number,Chemical Name,Test Method,Species Scientific Name,Organism Lifestage,Organism Age Mean,Organism Age Min,Organism Age Max,Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Standardized),Conc 1 Mean (Standardized),Conc 1 Min (Standardized),Conc 1 Max (Standardized),Conc 1 Units (Standardized),Effect,Effect Measurement,Endpoint,Observed Duration Mean (Days),Observed Duration Min (Days),Observed Duration Max (Days),Observed Duration Units (Days),Test Type,Temperature Mean,Temperature Min,Temperature Max,Temperature Units,Hardness Mean,Hardness Min,Hardness Max,Hardness Units,pH Mean,pH Min,pH Max,Author,Title,Publication Year
703,2414,2205580,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.92,0.81,1.4,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not reported,,,,NR,,,,NR,,,,"MacLean,M.M., and K.G. Doe",The Comparative Toxicity of Crude and Refined Oils to Daphnia magna and Artemia,1989
704,2416,2205581,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.07,0.9,1.2,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not reported,,,,NR,,,,NR,,,,"MacLean,M.M., and K.G. Doe",The Comparative Toxicity of Crude and Refined Oils to Daphnia magna and Artemia,1989
705,2418,2131821,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Aquatic - not reported,Fresh water,Lab,NR,Total,0.61,0.59,0.64,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Acute,20*,,,C,250*,,,mg/L CaCO3,7*,,,"Toumi,H., M. Boumaiza, M. Millet, C.M. Radetski, V. Felten, C. Fouque, and J.F. Ferard","Effects of Deltamethrin (Pyrethroid Insecticide) on Growth, Reproduction, Embryonic Development and Sex Differentiation in Two Strains of Daphnia magna (Crustacea, Cladocera)",2013
706,2421,2131821,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Aquatic - not reported,Fresh water,Lab,NR,Total,0.85,0.8,0.9,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Acute,20*,,,C,250*,,,mg/L CaCO3,7*,,,"Toumi,H., M. Boumaiza, M. Millet, C.M. Radetski, V. Felten, C. Fouque, and J.F. Ferard","Effects of Deltamethrin (Pyrethroid Insecticide) on Growth, Reproduction, Embryonic Development and Sex Differentiation in Two Strains of Daphnia magna (Crustacea, Cladocera)",2013
707,2423,2166994,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Aquatic - not reported,Fresh water,Lab,NR,Total,0.85,0.82,0.9,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Acute,20*,,,C,,,,NR,,,,"Toumi,H., K.F. Burga-Perez, and J.F. Ferard",Acute and Chronic Ecotoxicity of Carbaryl with a Battery of Aquatic Bioassays,2016
708,2478,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1.75,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
709,2407,2160845,7778509,Chromic acid dipotassium salt,Organization for Economic Cooperation and Development,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6,Total,1.15,NR,NR,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Acute,20,,,C,,,,NR,,7.9,8.4,"Matsumoto,T., E. Ikuno, S. Itoi, and H. Sugita","Chemical Sensitivity of the Male Daphnid, Daphnia magna, Induced by Exposure to Juvenile Hormone and Its Analogs",2008
710,2480,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,3,4,AI mg/L,Behavior,Swimming,EC50,.125,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
711,2502,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,3,NR,NR,AI mg/L,Behavior,Swimming,EC50,1.125,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
712,2505,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,0,1,AI mg/L,Behavior,Swimming,EC50,1.75,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
713,2506,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,2,3,AI mg/L,Behavior,Swimming,EC50,.5,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
714,2507,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,0,1,AI mg/L,Behavior,Swimming,EC50,1.875,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
715,2508,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,2,3,AI mg/L,Behavior,Swimming,EC50,1.25,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
716,2509,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,2,3,AI mg/L,Behavior,Swimming,EC50,.375,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
717,2510,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,0,1,AI mg/L,Behavior,Swimming,EC50,1.5,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
718,2511,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1.375,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
719,2521,1206752,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.2297,0.22852,0.23087,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.4,8.5,"Guilhermino,L., T.C. Diamantino, R. Ribeiro, F. Goncalves, and A.M.V.M. Soares",Suitability of Test Media Containing EDTA for the Evaluation of Acute Metal Toxicity to Daphnia magna Straus,1997
720,2512,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,0,1,AI mg/L,Behavior,Swimming,EC50,1.625,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
721,2513,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,2,NR,NR,AI mg/L,Behavior,Swimming,EC50,.875,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
722,2514,1214694,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Not reported,Fresh water,Lab,NR,Total,0.65,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Cerejeira,M.J., T. Pereira, and A. Silva-Fernandes",Use of new Microbiotests with Daphnia magna and Selenastrum capricornutum Immobilized Forms,1998
723,2518,1206757,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.187,0.17975,0.19455,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.4,8.5,"Guilhermino,L., T.C. Diamantino, R. Ribeiro, F. Goncalves, and A.M.V.M. Soares",Suitability of Test Media Containing EDTA for the Evaluation of Acute Metal Toxicity to Daphnia magna Straus,1997
724,2519,2205587,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.13,0.99,1.3,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not reported,,,,NR,,,,NR,,,,"MacLean,M.M., and K.G. Doe",The Comparative Toxicity of Crude and Refined Oils to Daphnia magna and Artemia,1989
725,2520,1098831,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,1.61,1,4,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not coded,20.0,,,C,243.3*,,,mg/L CaCO3,,,,"Doe,K.G., and S.J. Ponsford",EEC Daphnia Reproductive Inhibition Test Results:  Chronic Effects of Sodium Bromide on Daphnia magna and Results of Some Additional Quality Control Measures,1986
726,2481,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,2,3,AI mg/L,Behavior,Swimming,EC50,.5,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
727,2504,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,2,NR,NR,AI mg/L,Behavior,Swimming,EC50,.625,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
728,2503,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,2,3,AI mg/L,Behavior,Swimming,EC50,.75,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
729,2489,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,0.7,0.6,0.9,AI mg/L,Behavior,Swimming,EC50,2,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
730,2500,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,0.8,0.7,1,AI mg/L,Behavior,Swimming,EC50,2,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
731,2483,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1.125,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
732,2484,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
733,2485,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,2,NR,NR,AI mg/L,Behavior,Swimming,EC50,.75,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
734,2486,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,0,1,AI mg/L,Behavior,Swimming,EC50,1.875,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
735,2487,2205572,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.03,0.9,1.1,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not reported,,,,NR,,,,NR,,,,"MacLean,M.M., and K.G. Doe",The Comparative Toxicity of Crude and Refined Oils to Daphnia magna and Artemia,1989
736,2488,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,2,3,AI mg/L,Behavior,Swimming,EC50,.375,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
737,2490,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1.25,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
738,2491,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,.875,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
739,2492,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,2,3,AI mg/L,Behavior,Swimming,EC50,.625,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
740,2493,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,0,1,AI mg/L,Behavior,Swimming,EC50,1.375,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
741,2494,2205571,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1,0.68,1.5,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not reported,,,,NR,,,,NR,,,,"MacLean,M.M., and K.G. Doe",The Comparative Toxicity of Crude and Refined Oils to Daphnia magna and Artemia,1989
742,2496,2205576,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1,0.9,1.1,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not reported,,,,NR,,,,NR,,,,"MacLean,M.M., and K.G. Doe",The Comparative Toxicity of Crude and Refined Oils to Daphnia magna and Artemia,1989
743,2499,2207756,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,3,4,AI mg/L,Behavior,Swimming,EC50,1,NR,NR,Day(s),Not reported,25,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
744,2482,2207755,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,2,3,AI mg/L,Behavior,Swimming,EC50,.25,NR,NR,Day(s),Not reported,20,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
745,3385,1253759,10588019,Chromic acid (H2Cr2O7) disodium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,7,Total,0.524,0.405,0.677,AI mg/L,Mortality,Mortality,EC50,21,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Diamantino,T.C., L. Guilhermino, E. Almeida, and A.M.V.M. Soares","Toxicity of Sodium Molybdate and Sodium Dichromate to Daphnia magna Straus Evaluated in Acute, Chronic, and Acetylcholinesterase Inhibition Tests",2000
746,3388,1339087,10588019,Chromic acid (H2Cr2O7) disodium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,5,Total,0.632,0.617,0.647,AI mg/L,Enzyme(s),Acetylcholinesterase,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Diamantino,T.C., L. Guilhermino, E. Almeida, and A.M.V.M. Soares","Toxicity of Sodium Molybdate and Sodium Dichromate to Daphnia magna Straus Evaluated in Acute, Chronic, and Acetylcholinesterase Inhibition Tests",2000
747,3387,1253755,10588019,Chromic acid (H2Cr2O7) disodium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,7,Total,0.233,0.232,0.234,AI mg/L,Growth,Length,EC50,21,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Diamantino,T.C., L. Guilhermino, E. Almeida, and A.M.V.M. Soares","Toxicity of Sodium Molybdate and Sodium Dichromate to Daphnia magna Straus Evaluated in Acute, Chronic, and Acetylcholinesterase Inhibition Tests",2000
748,3395,1225381,10588019,Chromic acid (H2Cr2O7) disodium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,NR,Total,0.778,0.777,0.779,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Guilhermino,L., T. Diamantino, M.C. Silva, and A.M.V.M. Soares",Acute Toxicity Test with Daphnia magna:  An Alternative to Mammals in the Prescreening of Chemical Toxicity?,2000
749,3391,1253756,10588019,Chromic acid (H2Cr2O7) disodium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,7,Total,0.047,0.042,0.053,AI mg/L,Reproduction,Progeny counts/numbers,EC50,21,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Diamantino,T.C., L. Guilhermino, E. Almeida, and A.M.V.M. Soares","Toxicity of Sodium Molybdate and Sodium Dichromate to Daphnia magna Straus Evaluated in Acute, Chronic, and Acetylcholinesterase Inhibition Tests",2000
750,3400,1253753,10588019,Chromic acid (H2Cr2O7) disodium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,NR,Total,0.29,0.269,0.315,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Diamantino,T.C., L. Guilhermino, E. Almeida, and A.M.V.M. Soares","Toxicity of Sodium Molybdate and Sodium Dichromate to Daphnia magna Straus Evaluated in Acute, Chronic, and Acetylcholinesterase Inhibition Tests",2000
751,3393,1225380,10588019,Chromic acid (H2Cr2O7) disodium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,NR,Total,1.854,1.813,1.895,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Guilhermino,L., T. Diamantino, M.C. Silva, and A.M.V.M. Soares",Acute Toxicity Test with Daphnia magna:  An Alternative to Mammals in the Prescreening of Chemical Toxicity?,2000
752,416,1286685,1066451,Chlorotrimethylstannane,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6,Total,0.15,0.07,0.31,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Kungolos,A., S. Hadjispyrou, P. Samaras, M. Petala, V. Tsiridis, K. Aravossis, and G.P. Sakellaropoulos",Assessment of Toxicity and Bioaccumulation of Organotin Compounds,2001
753,653,1273297,3486359,"Carbonic acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7-19,Total,30000,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,7.5,9.1,"Erten-Unal,M., B.G. Wixson, N. Gale, and J.L. Pitt","Evaluation of Toxicity, Bioavailability and Speciation of Lead, Zinc and Cadmium in Mine/Mill Wastewaters",1998
754,654,1118252,3486359,"Carbonic acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,30000,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,246*,255*,mg/L CaCO3,,7.5,9.1,"Gale,N.L., B.G. Wixson, and M. Erten","An Evaluation of the Acute Toxicity of Lead, Zinc, and Cadmium in Missouri Ozark Groundwater",1992
755,354,1273317,513780,"Carbonic acid, Cadmium salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7-19,Total,20000,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,7.5,9.1,"Erten-Unal,M., B.G. Wixson, N. Gale, and J.L. Pitt","Evaluation of Toxicity, Bioavailability and Speciation of Lead, Zinc and Cadmium in Mine/Mill Wastewaters",1998
756,355,1118234,513780,"Carbonic acid, Cadmium salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,20000,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,246*,255*,mg/L CaCO3,,7.5,9.1,"Gale,N.L., B.G. Wixson, and M. Erten","An Evaluation of the Acute Toxicity of Lead, Zinc, and Cadmium in Missouri Ozark Groundwater",1992
